gene_id,effect_source_a,effect_source_b,same_direction,minimum_absolute_effect,effect_GSE267238,effect_GSE128739,all_four_measured,matching_direction_count,all_four_same_direction,minimum_absolute_effect_percentile,mean_absolute_effect_percentile,evidence_scope,candidate_rank,gene_name,gene_biotype,gene_description,tf_family
Solyc11g022590,-0.5130208333333333,-0.7310442243303571,True,0.5130208333333333,2.6088723510658216,-1.727285570976878,True,3,False,0.2435344827586207,0.6287603527912717,cross_cohort_expression_replication_only,,Solyc11g022590.1,protein_coding,trypsin inhibitor-like protein precursor && sp|P13087|MIRA_SYNDU Miraculin OS=Synsepalum dulcificum OX=3743 PE=1 SV=3 && PF00197:Trypsin and protease inhibitor,-
Solyc05g015380,0.5041852678571429,0.5013311476934523,True,0.5013311476934523,0.0,3.683372519725845,True,3,False,0.013856812933025405,0.47059782392291155,cross_cohort_expression_replication_only,,Solyc05g015380.2,protein_coding,DNA-binding HORMA (AHRD V3.3 *-* A0A200R484_9MAGN) && sp|F4HRV8|ASY1_ARATH Meiosis-specific protein ASY1 OS=Arabidopsis thaliana OX=3702 GN=ASY1 PE=1 SV=1 && -,-
Solyc12g015690,-0.4782249813988095,-0.6336379278273809,True,0.4782249813988095,,-5.223663994522372,False,3,False,0.45905172413793105,0.7341954022988505,cross_cohort_expression_replication_only,,,,,
Solyc09g031880,-0.5175083705357144,-0.4629545665922618,True,0.4629545665922618,0.0,0.0,True,2,False,0.007543103448275862,0.32431549633670465,cross_cohort_expression_replication_only,,Solyc09g031880.3,protein_coding,Galacturonokinase (AHRD V3.3 *** A0A2G2WB90_CAPBA) && sp|Q8VYG2|GALAK_ARATH Galacturonokinase OS=Arabidopsis thaliana OX=3702 GN=GALAK PE=1 SV=1 && -,-
Solyc12g070080,0.4626232328869048,0.605654761904762,True,0.4626232328869048,,3.3533194232050128,False,3,False,0.39655172413793105,0.5876436781609194,cross_cohort_expression_replication_only,,,,,
Solyc04g054990,-0.452241443452381,-0.4857933407738096,True,0.452241443452381,,-4.033813732755875,False,3,False,0.33405172413793105,0.5617816091954023,cross_cohort_expression_replication_only,,,,,
Solyc05g025600,-0.4415341331845238,-0.5233909970238095,True,0.4415341331845238,0.0,-3.855162400910145,True,3,False,0.013856812933025405,0.4156409273711874,cross_cohort_expression_replication_only,,Solyc05g025600.1,protein_coding,Photosystem II reaction center X protein (AHRD V3.3 *** A0A2G3CGE7_CAPCH) && - && PF06596:Photosystem II reaction centre X protein (PsbX),-
Solyc01g008680,0.4362676711309524,0.443388439360119,True,0.4362676711309524,,2.130391059386277,False,3,False,0.2521551724137931,0.3814655172413793,cross_cohort_expression_replication_only,,,,,
Solyc03g033730,-0.4183175223214286,-0.4631173270089286,True,0.4183175223214286,,-0.6602703344799736,False,3,False,0.08405172413793104,0.28304597701149425,cross_cohort_expression_replication_only,,,,,
Solyc04g070970,-0.6566685267857144,-0.4162713913690475,True,0.4162713913690475,0.2613041079429861,-3.810056200576543,True,3,False,0.11778290993071594,0.5493810723102652,cross_cohort_expression_replication_only,,Solyc04g070970.4,protein_coding,ABC transporter G family member 27 (AHRD V3.3 *** A0A2G3CMS7_CAPCH) && sp|Q93YS4|AB22G_ARATH ABC transporter G family member 22 OS=Arabidopsis thaliana OX=3702 GN=ABCG22 PE=1 SV=1 && PF01061:ABC-2 type transporter|PF00005:ABC transporter,ABC2_membrane
Solyc05g054330,-0.4040411086309525,-0.4235897972470238,True,0.4040411086309525,,-3.4342843944372365,False,3,False,0.021551724137931036,0.3714080459770115,cross_cohort_expression_replication_only,,,,,
Solyc01g099630,-0.4528459821428573,-0.4036574590773811,True,0.4036574590773811,,-5.594061044475826,False,3,False,0.33836206896551724,0.5862068965517241,cross_cohort_expression_replication_only,,,,,
Solyc05g054090,-0.4586123511904759,-0.3979259672619047,True,0.3979259672619047,0.1738616625582452,-1.7198711148769918,True,3,False,0.09006928406466513,0.3005345623954766,cross_cohort_expression_replication_only,,Solyc05g054090.3,protein_coding,induced stolen tip protein TUB8-like (AHRD V3.3 *** XP_004239829.1) && - && -,-
Solyc12g088350,0.4234444754464286,0.3899507068452382,True,0.3899507068452382,,0.14006720126167485,False,3,False,0.036637931034482756,0.2298850574712644,cross_cohort_expression_replication_only,,,,,
Solyc05g015360,0.4064418247767857,0.3638974144345238,True,0.3638974144345238,,3.2440531565302466,False,3,False,0.03879310344827586,0.33189655172413796,cross_cohort_expression_replication_only,,,,,
Solyc06g053950,0.4723772321428572,0.3536958240327381,True,0.3536958240327381,,2.3572351757499796,False,3,False,0.3297413793103448,0.3979885057471264,cross_cohort_expression_replication_only,,,,,
Solyc06g051150,0.5607910156250001,0.3338506789434524,True,0.3338506789434524,0.0,0.0262078488169646,True,3,False,0.013856812933025405,0.2917185135780839,cross_cohort_expression_replication_only,,Solyc06g051150.1,protein_coding,Pentatricopeptide repeat-containing protein (AHRD V3.3 *-* A0A2U1NNB9_ARTAN) && sp|Q9C7V5|PP104_ARATH Putative pentatricopeptide repeat-containing protein At1g64310 OS=Arabidopsis thaliana OX=3702 GN=PCMP-E65 PE=3 SV=1 && PF13041:PPR repeat family,-
Solyc04g071590,0.5196242559523809,0.3322986421130952,True,0.3322986421130952,0.3161752809367497,-0.14725910408615528,True,3,False,0.04310344827586207,0.30022845823046906,cross_cohort_expression_replication_only,,Solyc04g071590.3,protein_coding,Abscisic acid stress ripening 3 && sp|P37220|ASR3_SOLLC Abscisic stress-ripening protein 3 OS=Solanum lycopersicum OX=4081 GN=ASR3 PE=3 SV=2 && PF02496:ABA/WDS induced protein,-
Solyc11g071980,-0.4297688802083333,-0.3155459449404761,True,0.3155459449404761,,-0.14164275304992288,False,3,False,0.03879310344827586,0.20114942528735635,cross_cohort_expression_replication_only,,,,,
Solyc11g056680,-0.5428059895833333,-0.3035539899553572,True,0.3035539899553572,0.09764210925231342,-5.084541583640723,True,3,False,0.057736720554272515,0.48533935255236127,cross_cohort_expression_replication_only,,Solyc11g056680.1,protein_coding,Leucine-rich repeat receptor-like protein (AHRD V3.3 *** H6V788_MALDO) && sp|Q00874|DR100_ARATH DNA damage-repair/toleration protein DRT100 OS=Arabidopsis thaliana OX=3702 GN=DRT100 PE=2 SV=2 && PF13855:Leucine rich repeat|PF08263:Leucine rich repeat N-terminal domain,LRRNT_2
Solyc03g078150,-0.4049479166666667,-0.2991303943452381,True,0.2991303943452381,0.4364259629921192,-1.0447477989253997,True,3,False,0.02586206896551724,0.15771830453133712,cross_cohort_expression_replication_only,,Solyc03g078150.3,protein_coding,Amino acid transporter family protein (AHRD V3.3 *** S8E0T7_9LAMI) && sp|O80668|AVT1A_ARATH Amino acid transporter AVT1A OS=Arabidopsis thaliana OX=3702 GN=AVT1A PE=2 SV=2 && PF01490:Transmembrane amino acid transporter protein,Aa_trans
Solyc11g042940,-0.4112025669642857,-0.2895856584821429,True,0.2895856584821429,,-2.230447724514775,False,3,False,0.07112068965517242,0.22772988505747124,cross_cohort_expression_replication_only,,,,,
Solyc06g048440,-0.7476981026785714,-0.2870977492559524,True,0.2870977492559524,0.02591585168321136,0.3934181605770878,True,2,False,0.03464203233256351,0.3410958529107271,cross_cohort_expression_replication_only,,Solyc06g048440.3,protein_coding,DNA-directed RNA polymerase subunit beta'' (AHRD V3.3 *-* A0A1W5HN85_9ORYZ) && - && PF07172:Glycine rich protein family,-
Solyc07g062550,-0.4413713727678571,-0.2854236421130952,True,0.2854236421130952,,-3.8702872189809896,False,3,False,0.2823275862068966,0.4051724137931035,cross_cohort_expression_replication_only,,,,,
Solyc12g100270,0.4584960937500001,0.2771112351190475,True,0.2771112351190475,-1.4241596518984971,1.5785375075384476,True,3,False,0.22198275862068967,0.3199435573783547,cross_cohort_expression_replication_only,,Solyc12g100270.2,protein_coding,Fatty acid hydroxylase superfamily (AHRD V3.3 *** A0A2U1L8N4_ARTAN) && sp|F4HVY0|CER1_ARATH Very-long-chain aldehyde decarbonylase CER1 OS=Arabidopsis thaliana OX=3702 GN=CER1 PE=1 SV=1 && PF04116:Fatty acid hydroxylase superfamily|PF12076:WAX2 C-terminal domain,-
Solyc11g065350,-0.4015997023809525,-0.2727864583333332,True,0.2727864583333332,0.1782373540170985,-1.0940788727724944,True,3,False,0.0021551724137931034,0.1281593433941228,cross_cohort_expression_replication_only,,Solyc11g065350.2,protein_coding,ABC transporter G family member 12 (AHRD V3.3 *** A0A2G3B9R8_CAPCH) && sp|Q8RWI9|AB15G_ARATH ABC transporter G family member 15 OS=Arabidopsis thaliana OX=3702 GN=ABCG15 PE=2 SV=2 && PF01061:ABC-2 type transporter|PF00005:ABC transporter,ABC2_membrane
Solyc05g050290,0.4821893601190475,0.2630208333333331,True,0.2630208333333331,,0.10890644367694353,False,3,False,0.032327586206896554,0.26221264367816094,cross_cohort_expression_replication_only,,,,,
Solyc04g053010,-0.4585425967261905,-0.2624976748511905,True,0.2624976748511905,0.0,-0.0823438779931572,True,3,False,0.013856812933025405,0.16833489288842876,cross_cohort_expression_replication_only,,Solyc04g053010.1,protein_coding,Auxin-responsive protein SAUR65 (AHRD V3.3 *** A0A2G2Y5L8_CAPAN) && sp|F4I1H5|SAU63_ARATH Auxin-responsive protein SAUR63 OS=Arabidopsis thaliana OX=3702 GN=SAUR63 PE=2 SV=1 && PF02519:Auxin responsive protein,Auxin_inducible
Solyc07g008210,-0.5699753534226191,-0.2620035807291667,True,0.2620035807291667,,-4.287007487167074,False,3,False,0.2607758620689655,0.5905172413793103,cross_cohort_expression_replication_only,,,,,
Solyc11g064910,0.4247058686755953,0.2521623883928572,True,0.2521623883928572,,0.0,False,2,False,0.007543103448275862,0.14619252873563218,cross_cohort_expression_replication_only,,,,,
Solyc07g056700,0.40576171875,0.2464773995535711,True,0.2464773995535711,0.041323663133855826,-0.8855517574861129,True,3,False,0.032327586206896554,0.10795273552600143,cross_cohort_expression_replication_only,,Solyc07g056700.2,protein_coding,Unknown protein && - && -,-
Solyc05g014920,0.4830438523065475,0.2351422991071428,True,0.2351422991071428,0.0,0.0,True,2,False,0.007543103448275862,0.18746204806084257,cross_cohort_expression_replication_only,,Solyc05g014920.1,protein_coding,Protein FAR1-related sequence 5-like (AHRD V3.3 *-* A0A2K3LK03_TRIPR) && sp|Q9LKR4|FRS10_ARATH Putative protein FAR1-RELATED SEQUENCE 10 OS=Arabidopsis thaliana OX=3702 GN=FRS10 PE=2 SV=2 && -,-
Solyc02g080160,-0.6037481398809524,-0.2290678478422619,True,0.2290678478422619,,-3.7388391683394433,False,3,False,0.23060344827586207,0.5617816091954023,cross_cohort_expression_replication_only,,,,,
Solyc05g009650,0.4614315941220238,0.2283586774553571,True,0.2283586774553571,,0.14320376559489356,False,3,False,0.040948275862068964,0.21910919540229887,cross_cohort_expression_replication_only,,,,,
Solyc04g080540,0.4178408668154761,0.2144252232142857,True,0.2144252232142857,-0.4024523327349012,2.5157406840677057,True,3,False,0.10991379310344827,0.20655560643465798,cross_cohort_expression_replication_only,,Solyc04g080540.2,protein_coding,DNA polymerase epsilon catalytic subunit A (AHRD V3.3 *** AT1G19530.2) && - && -,-
Solyc11g007250,-0.5276343936011907,-0.1976667131696428,True,0.1976667131696428,,-0.9712390956982762,False,3,False,0.125,0.3283045977011494,cross_cohort_expression_replication_only,,,,,
Solyc09g059170,-0.5386788504464285,-0.1954055059523809,True,0.1954055059523809,0.8803234091271626,-2.3933762656114648,True,3,False,0.1875,0.3656190272358047,cross_cohort_expression_replication_only,,Solyc09g059170.3,protein_coding,Glycosyltransferase (AHRD V3.3 *** A4GRT2_9SOLA) && sp|Q43716|UFOG_PETHY Anthocyanidin-3-O-glucoside rhamnosyltransferase OS=Petunia hybrida OX=4102 GN=RT PE=2 SV=1 && PF00201:UDP-glucoronosyl and UDP-glucosyl transferase,UDPGT
Solyc09g098340,0.4146902901785714,0.1905517578125001,True,0.1905517578125001,-0.24134650212537245,0.16673391960231498,True,3,False,0.04525862068965517,0.10799379827984391,cross_cohort_expression_replication_only,,Solyc09g098340.3,protein_coding,aspartic proteinase-like protein 2 (AHRD V3.3 *** A0A2G2ZT59_CAPAN) && sp|Q4V3D2|ASP36_ARATH Aspartic proteinase 36 OS=Arabidopsis thaliana OX=3702 GN=A36 PE=1 SV=1 && PF14543:Xylanase inhibitor N-terminal|PF14541:Xylanase inhibitor C-terminal,-
Solyc12g044540,0.4031808035714286,0.1727062406994047,True,0.1727062406994047,0.0,0.0,True,2,False,0.007543103448275862,0.05114739288842876,cross_cohort_expression_replication_only,,Solyc12g044540.4,protein_coding,zinc finger BED domain-containing protein RICESLEEPER 2-like (AHRD V3.11 *-* tr_A0A2I4HS67_A0A2I4HS67_9ROSI) && sp|Q9SUK9|P2C55_ARATH Probable protein phosphatase 2C 55 OS=Arabidopsis thaliana OX=3702 GN=At4g16580 PE=2 SV=2 && -,-
Solyc04g077620,0.6313709077380951,0.1596505301339286,True,0.1596505301339286,-0.2040846140930367,1.9123524907876603,True,3,False,0.09468822170900693,0.3507194692203552,cross_cohort_expression_replication_only,,Solyc04g077620.1,protein_coding,Uncharacterized conserved protein UCP031279 (AHRD V3.3 -** AT1G10140.1) && - && -,-
Solyc12g049030,0.4318033854166667,0.1491350446428571,True,0.1491350446428571,-0.5212699946121462,2.042141961381069,True,3,False,0.14655172413793102,0.20209220952456797,cross_cohort_expression_replication_only,,Solyc12g049030.1,protein_coding,Fatty acid desaturase (AHRD V3.3 *** A0A200QRI1_9MAGN) && sp|Q8GZC3|FAD2_VERFO Delta(12)-fatty-acid desaturase FAD2 OS=Vernicia fordii OX=73154 GN=FAD2 PE=1 SV=1 && PF11960:Domain of unknown function (DUF3474)|PF00487:Fatty acid desaturase,-
Solyc12g098790,0.4589320591517857,0.1485537574404761,True,0.1485537574404761,-0.026280858490805598,0.0,True,2,False,0.007543103448275862,0.14072267958111015,cross_cohort_expression_replication_only,,Solyc12g098790.1,protein_coding,Unknown protein && - && -,-
Solyc09g091670,0.6064569382440477,0.1441708519345238,True,0.1441708519345238,-0.602751013997891,1.4648352321506255,True,3,False,0.13793103448275862,0.347529017679382,cross_cohort_expression_replication_only,,Solyc09g091670.3,protein_coding,Pleiotropic drug resistance protein (AHRD V3.3 *** C8CA13_CUCSA) && sp|Q949G3|PDR1_NICPL Pleiotropic drug resistance protein 1 OS=Nicotiana plumbaginifolia OX=4092 GN=PDR1 PE=1 SV=1 && PF08370:Plant PDR ABC transporter associated|PF14510:ABC-transporter N-terminal|PF00005:ABC transporter|PF01061:ABC-2 type transporter,ABC2_membrane
Solyc09g011720,-0.4460914248511904,-0.116240001860119,True,0.116240001860119,0.0,-3.432542900403716,True,3,False,0.013856812933025405,0.24322713426773912,cross_cohort_expression_replication_only,,Solyc09g011720.3,protein_coding,DUF3527 domain-containing protein (AHRD V3.3 *** A0A1Q3BBP6_CEPFO) && - && PF12043:Domain of unknown function (DUF3527),-
Solyc08g080490,-0.4811546688988095,-0.1136823381696429,True,0.1136823381696429,-0.42506645063526327,1.1100123689406969,True,3,False,0.09698275862068965,0.21956378912160548,cross_cohort_expression_replication_only,,Solyc08g080490.3,protein_coding,2S albumin (AHRD V3.3 *-* B6EU55_BEREX) && - && PF00234:Protease inhibitor/seed storage/LTP family,-
Solyc02g083840,0.6903948102678572,0.1069859095982143,True,0.1069859095982143,0.0,0.11700386028660595,True,3,False,0.013856812933025405,0.27016678944015293,cross_cohort_expression_replication_only,,Solyc02g083840.1,protein_coding,Unknown protein && - && -,-
Solyc08g066360,-0.4181663876488095,-0.1004057384672619,True,0.1004057384672619,0.2787459889331738,-0.8909952644910495,True,3,False,0.09051724137931035,0.11091920840965198,cross_cohort_expression_replication_only,,Solyc08g066360.3,protein_coding,"Malic enzyme (AHRD V3.3 *** A0A2G2W5J3_CAPBA) && sp|P34105|MAOX_POPTR NADP-dependent malic enzyme OS=Populus trichocarpa OX=3694 PE=2 SV=3 && PF00390:Malic enzyme, N-terminal domain|PF03949:Malic enzyme, NAD binding domain",Malic_M
Solyc09g025210,-0.6277204241071428,-0.0986211867559523,True,0.0986211867559523,-0.5218804282967306,1.3861267613319164,True,3,False,0.08836206896551724,0.3309023353508004,cross_cohort_expression_replication_only,,Solyc09g025210.3,protein_coding,alcohol dehydrogenase-2 && sp|Q2TPW5|JUGR4_JUGRE 11S globulin seed storage protein Jug r 4 OS=Juglans regia OX=51240 PE=1 SV=1 && PF00190:Cupin,-
Solyc12g100250,0.5559663318452382,0.0978597005208332,True,0.0978597005208332,-0.6462167728267615,1.1873132242408233,True,3,False,0.08620689655172414,0.294304222744286,cross_cohort_expression_replication_only,,Solyc12g100250.3,protein_coding,Fatty acid desaturase (AHRD V3.3 *** A0A200QRI1_9MAGN) && sp|Q8GZC3|FAD2_VERFO Delta(12)-fatty-acid desaturase FAD2 OS=Vernicia fordii OX=73154 GN=FAD2 PE=1 SV=1 && PF00487:Fatty acid desaturase|PF11960:Domain of unknown function (DUF3474),-
Solyc10g005010,-0.4022158668154763,-0.084623790922619,True,0.084623790922619,-0.05119959867893753,0.011869028722240868,True,3,False,0.004310344827586207,0.03583160786812136,cross_cohort_expression_replication_only,,Solyc10g005010.5,protein_coding,NAC domain-containing protein (AHRD V3.11 *** tr_A0A2K3MP41_A0A2K3MP41_TRIPR) && sp|Q84WP6|NAC43_ARATH NAC domain-containing protein 43 OS=Arabidopsis thaliana OX=3702 GN=NAC043 PE=2 SV=2 && PF02365:No apical meristem (NAM) protein,NAM
Solyc05g025690,0.5882917131696429,0.0797642299107142,True,0.0797642299107142,,1.5088198882985024,False,3,False,0.07112068965517242,0.3685344827586207,cross_cohort_expression_replication_only,,,,,
Solyc10g009260,0.5907389322916666,0.0746489025297619,True,0.0746489025297619,-0.06837506287090962,1.3859728155056477,True,3,False,0.050808314087759814,0.2837150095564227,cross_cohort_expression_replication_only,,Solyc10g009260.1,protein_coding,Unknown protein && - && -,-
Solyc01g081290,-0.4340122767857143,-0.0628080822172619,True,0.0628080822172619,0.16585285073038314,1.229282120815399,True,2,False,0.05387931034482758,0.13778047105200286,cross_cohort_expression_replication_only,,Solyc01g081290.4,protein_coding,Pentatricopeptide repeat-containing protein (AHRD V3.3 *** A0A2G3ALT8_CAPAN) && sp|Q9SS60|PP210_ARATH Pentatricopeptide repeat-containing protein At3g03580 OS=Arabidopsis thaliana OX=3702 GN=PCMP-H23 PE=2 SV=1 && PF00069:Protein kinase domain|PF13041:PPR repeat family|PF14432:DYW family of nucleic acid deaminases,Pkinase
Solyc09g031740,0.4792015438988096,0.0363653273809523,True,0.0363653273809523,,0.0,False,2,False,0.007543103448275862,0.16918103448275865,cross_cohort_expression_replication_only,,,,,
Solyc04g016000,0.414399646577381,0.032528831845238,True,0.032528831845238,-0.07271042904271297,1.6305015174932023,True,3,False,0.02586206896551724,0.10002513538265509,cross_cohort_expression_replication_only,,Solyc04g016000.3,protein_coding,Heat shock transcription factor protein 8 (AHRD V3.3 *** A0A1W6LWG5_FRAAN) && sp|O22230|HSFB3_ARATH Heat stress transcription factor B-3 OS=Arabidopsis thaliana OX=3702 GN=HSFB3 PE=1 SV=1 && PF00447:HSF-type DNA-binding,HSF_DNA-bind
Solyc07g064720,0.4542759486607142,0.0240536644345238,True,0.0240536644345238,0.2326314610227242,-0.02623240229128021,True,3,False,0.01939655172413793,0.1230414310743012,cross_cohort_expression_replication_only,,Solyc07g064720.3,protein_coding,Gdsl esterase/lipase (AHRD V3.3 *** A0A2P4JQK3_QUESU) && sp|Q9FIA1|GDL87_ARATH GDSL esterase/lipase At5g55050 OS=Arabidopsis thaliana OX=3702 GN=At5g55050 PE=2 SV=1 && PF00657:GDSL-like Lipase/Acylhydrolase,Lipase_GDSL
Solyc01g095640,0.4359886532738096,0.0205136253720238,True,0.0205136253720238,-0.13817346637170802,-0.07979516005830684,True,2,False,0.017241379310344827,0.09344514016086644,cross_cohort_expression_replication_only,,Solyc01g095640.2,protein_coding,MYB-like transcription factor TCL1 (AHRD V3.3 *** A0A1U8HLQ3_CAPAN) && sp|Q8GV05|TRY_ARATH Transcription factor TRY OS=Arabidopsis thaliana OX=3702 GN=TRY PE=1 SV=1 && -,-
